anoper,pro_num_prov,pc_num_cant,claper,claobr,num_obras,arecon,numpis,numviv,numapo,numdor,valobr,matpis,matpar,mattec,usoobr,financ
2022,2.0,207,01,02,1.0,202.0,1.0,0.0,0.0,0.0,38307261.0,22,27,01,99,99
2022,2.0,207,01,02,1.0,132.0,1.0,0.0,0.0,0.0,23760829.0,07,27,01,99,99
2022,5.0,503,02,01,1.0,60.0,1.0,0.0,0.0,0.0,15761599.0,07,27,01,99,99
2022,7.0,703,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7983188.0,07,01,01,01,06
2022,6.0,605,01,01,1.0,74.0,1.0,1.0,6.0,3.0,23220472.0,22,01,01,01,99
2022,1.0,119,01,01,1.0,75.0,1.0,1.0,6.0,3.0,18853924.0,22,01,01,01,06
2022,5.0,503,01,02,1.0,61.0,1.0,0.0,0.0,0.0,17153320.0,22,10,01,99,99
2022,1.0,102,01,01,2.0,225.0,2.0,2.0,12.0,6.0,84354810.0,22,01,03,01,99
2022,3.0,301,01,02,1.0,592.0,1.0,0.0,0.0,0.0,113351392.0,07,27,01,99,99
2022,1.0,106,01,02,1.0,20.0,1.0,0.0,0.0,0.0,6196098.0,22,27,01,99,99
2022,5.0,503,01,02,1.0,154.0,2.0,0.0,0.0,0.0,51631080.0,22,01,01,99,99
2022,5.0,502,01,01,1.0,55.0,1.0,1.0,5.0,2.0,12665805.0,07,08,01,01,99
2022,2.0,201,01,01,1.0,84.0,1.0,1.0,4.0,2.0,23644514.0,22,10,01,02,99
2022,6.0,606,01,01,1.0,186.0,2.0,1.0,8.0,3.0,69864718.0,22,01,01,01,99
2022,6.0,606,01,02,1.0,10.0,1.0,0.0,0.0,0.0,1866687.0,22,01,88,99,99
2022,6.0,601,01,01,1.0,61.0,1.0,1.0,6.0,3.0,16705108.0,22,10,01,01,99
2022,4.0,401,02,01,1.0,31.0,1.0,0.0,0.0,0.0,13629277.0,22,27,01,99,99
2022,6.0,606,01,01,1.0,222.0,1.0,1.0,12.0,3.0,35564664.0,22,10,01,01,99
2022,2.0,210,02,02,1.0,193.0,1.0,0.0,0.0,0.0,24654518.0,07,08,01,99,99
2022,5.0,503,01,01,1.0,290.0,1.0,1.0,12.0,3.0,112869112.0,22,01,03,01,99
2022,5.0,503,01,02,1.0,32.0,1.0,0.0,0.0,0.0,6085142.0,22,01,88,99,99
2022,2.0,203,02,01,1.0,36.0,1.0,0.0,0.0,0.0,9262571.0,22,08,01,99,99
2022,1.0,107,01,01,1.0,60.0,1.0,1.0,6.0,3.0,19242688.0,22,01,01,01,99
2022,3.0,308,01,01,1.0,87.0,1.0,1.0,6.0,3.0,19423521.0,22,08,01,01,99
2022,1.0,102,01,01,1.0,117.0,1.0,1.0,6.0,3.0,42565202.0,22,01,01,01,99
2022,4.0,401,01,01,1.0,103.0,1.0,1.0,6.0,3.0,31607654.0,22,08,01,01,99
2022,2.0,202,01,01,1.0,43.0,1.0,1.0,4.0,2.0,8160580.0,07,01,01,01,06
2022,5.0,503,01,01,1.0,258.0,1.0,1.0,12.0,3.0,85683901.0,22,01,01,01,99
2022,2.0,201,02,02,1.0,251.0,1.0,0.0,0.0,0.0,44750875.0,22,27,01,99,99
2022,2.0,210,01,01,1.0,44.0,1.0,1.0,4.0,2.0,13008836.0,22,08,01,01,99
2022,2.0,210,01,01,1.0,44.0,1.0,1.0,4.0,2.0,12028151.0,22,08,01,01,99
2022,4.0,410,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8246901.0,07,01,01,01,06
2022,4.0,406,01,01,1.0,32.0,1.0,1.0,3.0,1.0,8877748.0,07,01,01,01,99
2022,7.0,706,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8246901.0,07,01,01,01,06
2022,7.0,705,02,02,1.0,114.0,1.0,0.0,0.0,0.0,15908928.0,22,01,01,99,99
2022,5.0,503,01,01,1.0,42.0,1.0,1.0,4.0,2.0,21120116.0,22,01,01,01,99
2022,2.0,201,03,01,1.0,0.0,0.0,0.0,0.0,0.0,1491064.0,88,27,01,99,99
2022,4.0,403,03,02,1.0,0.0,0.0,0.0,0.0,0.0,14501321.0,22,01,01,99,99
2022,2.0,201,01,01,1.0,118.0,2.0,1.0,6.0,3.0,35234206.0,22,01,01,01,99
2022,1.0,103,01,02,1.0,360.0,1.0,0.0,0.0,0.0,138209201.0,22,27,01,99,99
2022,2.0,212,01,01,4.0,708.0,1.0,4.0,32.0,12.0,302722813.0,13,27,03,02,99
2022,2.0,212,05,03,1.0,0.0,0.0,0.0,0.0,0.0,1838833.0,88,88,88,99,99
2022,2.0,212,01,02,1.0,48.0,1.0,0.0,0.0,0.0,9263978.0,22,01,88,99,99
2022,6.0,605,01,01,1.0,215.0,2.0,1.0,12.0,3.0,38814819.0,07,10,01,01,99
2022,6.0,605,01,03,1.0,0.0,0.0,0.0,0.0,0.0,9106216.0,88,01,88,99,99
2022,6.0,611,01,02,1.0,82.0,1.0,0.0,0.0,0.0,8891978.0,07,01,01,99,99
2022,1.0,119,01,01,1.0,56.0,1.0,1.0,5.0,2.0,9710190.0,07,08,01,01,06
2022,2.0,203,01,01,1.0,224.0,2.0,1.0,12.0,3.0,59983092.0,22,01,01,01,99
2022,2.0,203,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1412454.0,88,01,88,99,99
2022,6.0,611,01,01,1.0,293.0,3.0,1.0,12.0,3.0,102699352.0,22,01,03,01,99
2022,6.0,611,01,03,1.0,0.0,0.0,0.0,0.0,0.0,4670678.0,88,01,88,99,99
2022,6.0,611,05,03,1.0,0.0,0.0,0.0,0.0,0.0,1475051.0,88,88,88,99,99
2022,2.0,202,01,01,1.0,48.0,1.0,1.0,4.0,2.0,9028327.0,07,01,01,01,06
2022,4.0,401,02,01,1.0,140.0,1.0,0.0,0.0,0.0,45844451.0,22,27,01,99,99
2022,4.0,401,01,03,1.0,0.0,1.0,0.0,0.0,0.0,1659171.0,08,15,88,99,99
2022,5.0,503,01,01,1.0,76.0,1.0,1.0,6.0,3.0,34655609.0,22,01,01,01,99
2022,5.0,503,01,03,1.0,0.0,0.0,0.0,0.0,0.0,3160467.0,88,01,88,99,99
2022,3.0,303,01,02,1.0,28.0,1.0,0.0,0.0,0.0,9811462.0,22,01,01,99,99
2022,6.0,605,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7612046.0,07,08,01,01,06
2022,5.0,503,01,01,2.0,468.0,2.0,2.0,24.0,6.0,157348145.0,22,10,01,01,99
2022,1.0,106,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7612046.0,07,08,01,01,06
2022,5.0,504,01,02,1.0,17.0,1.0,0.0,0.0,0.0,4429922.0,07,01,01,99,99
2022,5.0,504,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1443758.0,88,01,88,99,99
2022,7.0,702,01,01,1.0,53.0,1.0,1.0,4.0,2.0,12327175.0,13,27,01,01,06
2022,6.0,602,01,01,1.0,85.0,1.0,1.0,6.0,3.0,30107496.0,22,01,01,01,99
2022,1.0,109,01,01,1.0,460.0,2.0,1.0,12.0,4.0,180998195.0,22,01,01,01,99
2022,1.0,109,01,03,1.0,0.0,0.0,0.0,0.0,0.0,6189841.0,88,01,88,99,99
2022,5.0,503,01,01,1.0,69.0,1.0,1.0,6.0,3.0,18282334.0,22,08,01,01,99
2022,6.0,606,01,03,1.0,0.0,1.0,0.0,0.0,0.0,1932996.0,07,15,88,99,99
2022,5.0,501,01,02,1.0,203.0,1.0,0.0,0.0,0.0,50978597.0,07,27,01,99,99
2022,7.0,702,01,01,1.0,39.0,1.0,1.0,3.0,1.0,9604599.0,07,08,01,01,99
2022,5.0,503,01,01,1.0,53.0,1.0,1.0,4.0,2.0,16019963.0,07,01,01,01,99
2022,5.0,503,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1014167.0,88,01,88,99,99
2022,6.0,605,01,01,1.0,42.0,1.0,1.0,4.0,2.0,12351996.0,07,01,01,01,99
2022,6.0,601,01,01,1.0,54.0,1.0,1.0,4.0,2.0,9732005.0,07,08,01,01,06
2022,2.0,207,01,01,1.0,234.0,1.0,1.0,12.0,3.0,73135918.0,22,01,01,01,99
2022,2.0,207,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2171554.0,88,01,88,99,99
2022,4.0,402,01,02,1.0,15.0,1.0,0.0,0.0,0.0,3634189.0,07,27,01,99,99
2022,5.0,503,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8073301.0,07,08,01,01,06
2022,1.0,108,02,01,1.0,61.0,1.0,0.0,0.0,0.0,18743460.0,22,27,01,99,99
2022,3.0,302,01,01,3.0,367.0,2.0,3.0,21.0,9.0,140478349.0,22,01,01,01,99
2022,3.0,302,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2637535.0,88,01,88,99,99
2022,2.0,202,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7556886.0,07,08,01,01,06
2022,7.0,701,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8092181.0,07,08,01,01,06
2022,7.0,701,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8092181.0,07,08,01,01,06
2022,6.0,601,01,01,1.0,292.0,1.0,1.0,12.0,3.0,101259215.0,22,01,01,01,99
2022,6.0,605,01,01,1.0,251.0,2.0,1.0,12.0,3.0,86041945.0,22,01,01,01,99
2022,6.0,605,01,02,1.0,29.0,1.0,0.0,0.0,0.0,5459391.0,22,01,88,99,99
2022,5.0,503,01,01,1.0,90.0,1.0,1.0,6.0,3.0,28752073.0,22,01,01,01,99
2022,7.0,702,01,02,1.0,146.0,1.0,0.0,0.0,0.0,28364200.0,07,27,01,99,99
2022,5.0,503,01,01,1.0,125.0,1.0,1.0,7.0,3.0,32350352.0,22,10,01,01,99
2022,5.0,502,01,01,2.0,162.0,1.0,2.0,12.0,6.0,44872209.0,07,01,01,01,99
2022,6.0,605,01,01,1.0,156.0,1.0,1.0,8.0,3.0,40526604.0,07,10,01,01,99
2022,2.0,203,01,01,1.0,232.0,1.0,1.0,12.0,3.0,67128112.0,22,01,01,01,99
2022,5.0,503,01,01,1.0,46.0,1.0,1.0,4.0,2.0,12860512.0,22,08,01,01,99
2022,6.0,609,01,01,1.0,99.0,1.0,1.0,6.0,3.0,30507624.0,22,01,01,01,99
2022,5.0,505,01,01,1.0,108.0,1.0,1.0,6.0,3.0,35820638.0,22,01,01,01,99
2022,5.0,505,01,03,1.0,0.0,1.0,0.0,0.0,0.0,3845689.0,08,15,88,99,99
2022,1.0,118,03,02,1.0,0.0,0.0,0.0,0.0,0.0,4608021.0,88,88,01,99,99
2022,4.0,405,01,01,1.0,122.0,2.0,1.0,7.0,3.0,34616209.0,07,01,01,01,99
2022,2.0,207,01,01,1.0,93.0,1.0,1.0,6.0,3.0,33095855.0,22,01,01,01,99
2022,2.0,207,01,01,1.0,231.0,2.0,1.0,12.0,3.0,68330373.0,22,01,01,01,99
2022,2.0,207,05,03,1.0,0.0,0.0,0.0,0.0,0.0,278821.0,88,88,88,99,99
2022,2.0,207,01,03,1.0,0.0,0.0,0.0,0.0,0.0,14131106.0,88,01,88,99,99
2022,5.0,502,01,01,1.0,78.0,1.0,1.0,6.0,3.0,18335899.0,22,10,01,01,99
2022,1.0,117,01,01,1.0,42.0,1.0,1.0,4.0,2.0,12086710.0,07,08,01,01,99
2022,3.0,301,01,01,1.0,104.0,1.0,1.0,6.0,3.0,32256735.0,22,01,01,01,99
2022,3.0,301,01,03,1.0,0.0,0.0,0.0,0.0,0.0,172948.0,88,01,88,99,99
2022,4.0,409,01,03,1.0,0.0,0.0,0.0,0.0,0.0,5708942.0,88,01,88,99,99
2022,4.0,401,01,01,1.0,310.0,2.0,1.0,12.0,4.0,92155207.0,07,01,01,01,99
2022,6.0,611,01,01,1.0,335.0,2.0,1.0,12.0,4.0,107175701.0,22,01,01,01,99
2022,6.0,611,01,03,1.0,0.0,0.0,0.0,0.0,0.0,2178529.0,88,01,88,99,99
2022,6.0,611,01,03,1.0,0.0,1.0,0.0,0.0,0.0,2859500.0,08,15,88,99,99
2022,5.0,502,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1135802.0,88,01,88,99,99
2022,5.0,502,02,02,1.0,4.0,1.0,0.0,0.0,0.0,903725.0,07,01,01,99,99
2022,2.0,210,01,01,1.0,74.0,1.0,1.0,6.0,3.0,20296026.0,22,01,01,01,99
2022,3.0,308,01,01,1.0,184.0,2.0,1.0,8.0,3.0,59830995.0,22,01,01,01,99
2022,2.0,201,03,02,1.0,0.0,0.0,0.0,0.0,0.0,2826996.0,88,88,01,99,99
2022,5.0,505,01,03,1.0,0.0,0.0,0.0,0.0,0.0,3085008.0,88,01,88,99,99
2022,6.0,605,01,02,1.0,22.0,1.0,0.0,0.0,0.0,4246710.0,22,01,88,99,99
2022,4.0,410,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7904188.0,07,01,01,01,06
2022,1.0,105,02,02,1.0,80.0,1.0,0.0,0.0,0.0,21735917.0,13,27,01,99,99
2022,1.0,105,03,02,1.0,0.0,0.0,0.0,0.0,0.0,2160356.0,22,88,01,99,99
2022,5.0,502,01,01,1.0,80.0,1.0,1.0,6.0,3.0,21114313.0,07,08,01,01,99
2022,2.0,203,01,01,1.0,56.0,1.0,1.0,5.0,2.0,10559056.0,07,01,01,01,06
2022,5.0,506,01,01,1.0,43.0,1.0,1.0,4.0,2.0,10212841.0,07,08,01,01,99
2022,7.0,704,01,01,1.0,182.0,1.0,1.0,8.0,3.0,55409351.0,22,01,01,01,99
2022,4.0,401,02,01,1.0,77.0,1.0,0.0,0.0,0.0,26652714.0,22,10,01,99,99
2022,6.0,609,01,03,1.0,0.0,0.0,0.0,0.0,0.0,13871219.0,88,01,88,99,99
2022,1.0,119,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7766854.0,07,08,01,01,06
2022,5.0,504,01,01,1.0,44.0,1.0,1.0,4.0,2.0,7858781.0,07,08,01,01,06
2022,2.0,214,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8247781.0,07,08,01,01,06
2022,2.0,214,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8247781.0,07,08,01,01,06
2022,1.0,119,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8246901.0,07,01,01,01,06
2022,5.0,503,01,01,1.0,101.0,1.0,1.0,6.0,3.0,36395075.0,22,01,01,01,99
2022,5.0,503,01,02,1.0,67.0,1.0,0.0,0.0,0.0,12593273.0,22,01,88,99,99
2022,6.0,609,01,01,1.0,158.0,1.0,1.0,8.0,3.0,27027019.0,07,10,01,01,99
2022,6.0,609,01,01,1.0,158.0,1.0,1.0,8.0,3.0,27026982.0,07,10,01,01,99
2022,3.0,307,01,01,1.0,141.0,1.0,1.0,7.0,3.0,49277663.0,22,01,01,01,99
2022,2.0,208,02,01,1.0,69.0,1.0,0.0,0.0,0.0,16959729.0,22,27,01,99,99
2022,3.0,303,01,01,1.0,197.0,2.0,1.0,8.0,3.0,67453128.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,643925.0,88,01,88,99,99
2022,6.0,605,02,01,1.0,57.0,1.0,0.0,0.0,0.0,18495364.0,22,27,01,99,99
2022,1.0,105,02,03,1.0,0.0,1.0,0.0,0.0,0.0,5514228.0,07,08,01,99,99
2022,6.0,611,01,01,1.0,31.0,1.0,1.0,3.0,1.0,7550789.0,22,27,01,01,99
2022,3.0,302,01,01,1.0,68.0,1.0,1.0,6.0,3.0,23271296.0,22,01,01,01,99
2022,3.0,302,01,03,1.0,0.0,1.0,0.0,0.0,0.0,181949.0,08,15,88,99,99
2022,3.0,302,01,01,1.0,69.0,1.0,1.0,6.0,3.0,24565359.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,69.0,1.0,1.0,6.0,3.0,26874602.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,69.0,1.0,1.0,6.0,3.0,26874602.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,52.0,1.0,1.0,4.0,2.0,21242304.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,52.0,1.0,1.0,4.0,2.0,19274410.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,52.0,1.0,1.0,4.0,2.0,22123735.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,70.0,1.0,1.0,6.0,3.0,23695439.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,55.0,1.0,1.0,5.0,2.0,20266895.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,52.0,1.0,1.0,4.0,2.0,21745735.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,55.0,1.0,1.0,5.0,2.0,20266895.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,55.0,1.0,1.0,5.0,2.0,20632295.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,68.0,1.0,1.0,6.0,3.0,20482642.0,22,08,01,01,99
2022,3.0,302,01,03,1.0,0.0,1.0,0.0,0.0,0.0,1977081.0,08,15,88,99,99
2022,3.0,302,01,01,1.0,52.0,1.0,1.0,4.0,2.0,22123735.0,22,01,01,01,99
2022,3.0,302,01,01,1.0,70.0,1.0,1.0,6.0,3.0,24705594.0,22,01,01,01,99
2022,3.0,303,03,02,1.0,0.0,0.0,0.0,0.0,0.0,5861828.0,22,01,01,99,99
2022,1.0,101,02,01,1.0,68.0,1.0,0.0,0.0,0.0,17317614.0,22,27,01,99,99
2022,3.0,305,01,01,1.0,86.0,1.0,1.0,6.0,3.0,22578254.0,22,08,01,01,99
2022,4.0,401,03,01,1.0,0.0,0.0,0.0,0.0,0.0,7437993.0,22,01,01,99,99
2022,3.0,303,01,01,1.0,200.0,2.0,1.0,12.0,3.0,82965951.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,5376098.0,88,01,88,99,99
2022,2.0,207,01,01,1.0,206.0,1.0,1.0,12.0,3.0,68358879.0,22,01,01,01,99
2022,1.0,102,01,01,1.0,124.0,2.0,1.0,7.0,3.0,42438520.0,22,01,01,01,99
2022,1.0,104,01,01,1.0,169.0,2.0,1.0,8.0,3.0,51083154.0,22,01,01,01,99
2022,2.0,206,05,03,1.0,0.0,0.0,0.0,0.0,0.0,612417.0,88,88,88,99,99
2022,6.0,601,01,01,1.0,54.0,1.0,1.0,4.0,2.0,14608413.0,07,08,01,01,99
2022,4.0,401,03,02,1.0,0.0,0.0,0.0,0.0,0.0,8264044.0,22,01,01,99,99
2022,1.0,103,02,01,1.0,188.0,1.0,0.0,0.0,0.0,31549950.0,22,27,01,99,99
2022,3.0,303,01,01,1.0,109.0,2.0,1.0,6.0,3.0,37430768.0,22,01,01,01,99
2022,3.0,303,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1079868.0,88,01,88,99,99
2022,4.0,404,01,01,1.0,72.0,1.0,1.0,6.0,3.0,18713888.0,22,08,01,01,99
2022,4.0,404,01,03,1.0,0.0,0.0,0.0,0.0,0.0,790891.0,88,01,88,99,99
2022,7.0,702,01,02,1.0,150.0,1.0,0.0,0.0,0.0,43053855.0,22,01,01,99,99
2022,2.0,208,01,01,1.0,38.0,1.0,1.0,3.0,1.0,10464729.0,22,08,01,01,99
2022,1.0,101,03,02,1.0,0.0,0.0,0.0,0.0,0.0,5313562.0,22,01,01,99,99
2022,4.0,401,02,01,1.0,26.0,1.0,0.0,0.0,0.0,2464353.0,22,01,01,99,99
2022,2.0,205,01,01,1.0,67.0,1.0,1.0,6.0,3.0,21020965.0,22,01,01,01,99
2022,1.0,109,01,03,1.0,0.0,0.0,0.0,0.0,0.0,3104674.0,88,01,88,99,99
2022,1.0,118,02,01,1.0,34.0,1.0,0.0,0.0,0.0,9941460.0,22,27,01,99,99
2022,6.0,608,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8014381.0,07,08,01,01,06
2022,4.0,401,03,01,1.0,0.0,0.0,0.0,0.0,0.0,6185683.0,22,01,01,99,99
2022,5.0,508,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8573241.0,07,01,01,01,06
2022,6.0,607,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7696513.0,07,08,01,01,06
2022,3.0,301,03,01,1.0,0.0,0.0,0.0,0.0,0.0,4001583.0,88,88,01,01,06
2022,4.0,405,02,02,1.0,115.0,1.0,0.0,0.0,0.0,11789358.0,07,01,01,99,99
2022,2.0,210,01,01,1.0,144.0,1.0,1.0,7.0,3.0,38835980.0,22,08,01,01,99
2022,1.0,108,02,01,1.0,43.0,1.0,0.0,0.0,0.0,13038841.0,22,27,01,99,99
2022,3.0,306,01,01,1.0,44.0,1.0,1.0,4.0,2.0,13323800.0,22,08,01,01,99
2022,3.0,306,01,03,1.0,0.0,0.0,0.0,0.0,0.0,594460.0,88,01,88,99,99
2022,1.0,119,01,02,1.0,30.0,1.0,0.0,0.0,0.0,6629945.0,07,08,01,99,99
2022,2.0,208,01,01,1.0,96.0,1.0,1.0,6.0,3.0,31563343.0,22,01,01,01,99
2022,5.0,503,01,01,1.0,349.0,2.0,1.0,12.0,4.0,137173401.0,22,01,01,01,99
2022,5.0,503,01,03,1.0,0.0,0.0,0.0,0.0,0.0,5290109.0,88,01,88,99,99
2022,4.0,401,03,02,1.0,0.0,0.0,0.0,0.0,0.0,37601142.0,22,01,01,99,99
2022,6.0,610,01,01,1.0,44.0,1.0,1.0,4.0,2.0,8014381.0,07,08,01,01,06
2022,1.0,119,01,01,1.0,53.0,1.0,1.0,4.0,2.0,9227888.0,07,08,01,01,06
2022,1.0,101,02,01,1.0,70.0,1.0,0.0,0.0,0.0,22773428.0,22,27,01,99,99
2022,5.0,505,01,01,1.0,264.0,2.0,1.0,12.0,3.0,73565201.0,22,01,01,01,99
2022,5.0,505,01,03,1.0,0.0,1.0,0.0,0.0,0.0,918540.0,08,15,88,99,99
2022,5.0,505,01,03,1.0,0.0,0.0,0.0,0.0,0.0,3258639.0,88,01,88,99,99
2022,1.0,117,02,01,1.0,76.0,1.0,0.0,0.0,0.0,13681354.0,07,08,01,99,99
2022,2.0,216,01,01,1.0,67.0,1.0,1.0,6.0,3.0,19173742.0,07,01,01,01,99
2022,1.0,106,01,01,1.0,146.0,1.0,1.0,7.0,3.0,49944268.0,22,01,01,01,99
2022,2.0,214,01,01,1.0,43.0,1.0,1.0,4.0,2.0,8078013.0,07,08,01,01,06
2022,1.0,103,02,01,1.0,45.0,1.0,0.0,0.0,0.0,13472065.0,22,27,01,99,99
2022,1.0,112,01,03,1.0,0.0,0.0,0.0,0.0,0.0,4657554.0,88,01,88,99,99
2022,5.0,503,01,01,1.0,270.0,2.0,1.0,12.0,3.0,86579438.0,22,01,01,01,99
2022,6.0,607,01,01,1.0,105.0,2.0,1.0,6.0,3.0,27267726.0,22,27,01,01,99
2022,2.0,202,01,01,1.0,42.0,1.0,1.0,4.0,2.0,7535746.0,07,08,01,01,06
2022,2.0,210,01,01,1.0,46.0,1.0,1.0,4.0,2.0,8183515.0,07,08,01,01,06
2022,5.0,503,01,01,1.0,63.0,1.0,1.0,6.0,3.0,18626637.0,22,01,01,01,99
2022,1.0,106,01,01,1.0,45.0,1.0,1.0,4.0,2.0,13544747.0,22,08,01,01,99
2022,1.0,106,01,03,1.0,0.0,0.0,0.0,0.0,0.0,3291140.0,88,01,88,99,99
2022,1.0,107,01,01,1.0,128.0,2.0,1.0,7.0,3.0,33759168.0,22,01,01,01,99
2022,6.0,607,02,01,1.0,47.0,1.0,0.0,0.0,0.0,11555721.0,22,27,01,99,99
2022,2.0,208,01,01,1.0,66.0,1.0,1.0,6.0,3.0,19244631.0,07,01,01,01,99
2022,3.0,301,01,01,1.0,80.0,1.0,1.0,6.0,3.0,25483838.0,22,01,01,01,99
2022,6.0,608,01,01,1.0,81.0,2.0,1.0,6.0,3.0,20388429.0,22,27,01,01,99
2022,6.0,608,01,02,1.0,24.0,1.0,0.0,0.0,0.0,5275279.0,22,01,88,99,99
2022,6.0,607,01,01,1.0,53.0,2.0,1.0,4.0,2.0,11373496.0,22,27,01,01,99
2022,5.0,501,01,01,2.0,119.0,2.0,2.0,10.0,4.0,37765358.0,22,01,01,02,99
2022,5.0,501,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1894373.0,88,01,88,99,99
2022,5.0,501,01,01,1.0,55.0,1.0,1.0,5.0,2.0,18507786.0,22,01,01,01,99
2022,5.0,501,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1398777.0,88,01,88,99,99
2022,1.0,112,02,01,1.0,25.0,1.0,0.0,0.0,0.0,10414931.0,22,01,01,99,99
2022,2.0,204,02,02,1.0,105.0,1.0,0.0,0.0,0.0,17143661.0,22,27,01,99,99
2022,3.0,302,01,01,1.0,46.0,1.0,1.0,4.0,2.0,12299098.0,07,08,01,01,99
2022,4.0,406,01,01,1.0,60.0,2.0,1.0,6.0,3.0,17212468.0,22,27,01,01,99
2022,5.0,502,01,01,1.0,114.0,1.0,1.0,6.0,3.0,35696913.0,22,01,01,01,99
2022,1.0,109,01,01,1.0,310.0,1.0,1.0,12.0,4.0,120843285.0,22,01,01,01,99
2022,1.0,119,01,01,1.0,112.0,2.0,1.0,6.0,3.0,23579276.0,07,01,01,01,06
2022,5.0,505,01,01,4.0,433.0,1.0,4.0,24.0,12.0,116116758.0,22,01,01,01,99
2022,1.0,118,01,01,1.0,198.0,2.0,1.0,8.0,3.0,68134927.0,22,01,01,01,99
2022,1.0,118,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1958572.0,88,01,88,99,99
2022,2.0,215,03,02,1.0,0.0,0.0,0.0,0.0,0.0,16743880.0,22,08,01,99,99
2022,6.0,610,01,01,1.0,64.0,1.0,1.0,6.0,3.0,18492487.0,22,08,01,01,99
2022,6.0,607,01,01,1.0,268.0,1.0,1.0,12.0,3.0,59666950.0,22,27,01,01,99
2022,5.0,507,01,02,1.0,112.0,2.0,0.0,0.0,0.0,40558456.0,22,01,01,99,99
2022,5.0,503,01,01,1.0,43.0,1.0,1.0,4.0,2.0,7848813.0,07,08,01,01,06
2022,6.0,607,01,01,1.0,101.0,1.0,1.0,6.0,3.0,29909536.0,22,01,01,01,99
2022,5.0,504,01,02,1.0,388.0,1.0,0.0,0.0,0.0,34925704.0,07,08,01,99,99
2022,2.0,212,01,02,1.0,170.0,1.0,0.0,0.0,0.0,51786940.0,22,01,01,99,99
2022,2.0,212,01,03,1.0,0.0,1.0,0.0,0.0,0.0,663398.0,08,15,88,99,99
2022,1.0,120,01,01,1.0,150.0,2.0,1.0,8.0,3.0,50111984.0,22,01,01,01,99
2022,2.0,212,02,02,1.0,2.0,1.0,0.0,0.0,0.0,501980.0,07,01,01,99,99
2022,2.0,212,02,02,1.0,10.0,1.0,0.0,0.0,0.0,627957.0,22,01,88,99,99
2022,2.0,203,01,03,1.0,0.0,0.0,0.0,0.0,0.0,1603914.0,88,01,88,99,99
2022,5.0,504,01,01,1.0,84.0,1.0,1.0,6.0,3.0,26798067.0,22,01,01,01,99
2022,6.0,601,01,01,1.0,168.0,1.0,1.0,8.0,3.0,65645155.0,22,01,01,01,99
2022,2.0,202,01,01,1.0,56.0,1.0,1.0,5.0,2.0,15486502.0,22,08,01,01,99
2022,2.0,202,01,03,1.0,0.0,0.0,0.0,0.0,0.0,781260.0,88,01,88,99,99
2022,2.0,206,01,01,1.0,42.0,1.0,1.0,4.0,2.0,11204466.0,22,27,01,01,99
2022,4.0,406,01,01,1.0,55.0,1.0,1.0,5.0,2.0,14432457.0,22,27,01,01,99
2022,2.0,206,02,01,1.0,53.0,1.0,0.0,0.0,0.0,5197406.0,07,08,01,99,99
2022,7.0,701,01,01,3.0,310.0,2.0,3.0,18.0,9.0,83941474.0,22,27,01,01,99
